Pair Number,System A,System B,BLEU Score A,BLEU p-value A,BLEU Mean A,BLEU CI A,BLEU Score B,BLEU p-value B,BLEU Mean B,BLEU CI B
109,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-14/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.421241184170796,0.22777222777222778,38.415334962155626,0.5195519449053414
110,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-41/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.560001759004074,0.21978021978021978,38.554697626922845,0.4909481378177887
111,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-29/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.40795946988108,0.2057942057942058,38.40231228603869,0.5253136101220726
112,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-34/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.54476155534717,0.22377622377622378,38.54169472987457,0.5170078486808194
113,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-49/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.16504348980167,0.011988011988011988,38.157851373711146,0.5131515311014461
114,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-51/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.43559864451429,0.24975024975024976,38.43243335290803,0.5111779143051081
115,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-68/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.3282046338724,0.1088911088911089,38.32329993959571,0.5306963719428062
116,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-75/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.51478816145098,0.3106893106893107,38.51500744488086,0.5010534388412609
117,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-16/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.42903020351191,0.24575424575424576,38.42521493511664,0.498462462363193
118,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-19/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.36102779845333,0.14385614385614387,38.35161089695567,0.5056317084109949
119,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-10/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.38360178604212,0.16383616383616384,38.375105853898596,0.5023746707049028
120,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-62/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.4990846866827,0.37662337662337664,38.48992039323673,0.5013823599276712
121,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-76/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.29727556281856,0.08091908091908091,38.29483314973161,0.49762510480912425
122,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-52/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.427617727400325,0.24275724275724275,38.421507662482426,0.49957778707974043
123,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-8/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.324037168168815,0.1018981018981019,38.31497357813598,0.5109807590402724
124,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-24/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.325579381322314,0.1028971028971029,38.319444988186106,0.5188787119038807
125,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-9/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.39451071202037,0.1878121878121878,38.38906432957102,0.5013606985403953
126,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-30/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.18152713299166,0.007992007992007992,38.17196543868778,0.5084744121147686
127,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-60/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.442410808749855,0.27672327672327673,38.43797233394452,0.523524335411313
128,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-54/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.31441350308077,0.07792207792207792,38.31200937760828,0.4952801725891014
129,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-77/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.22328719464631,0.03196803196803197,38.21746699762816,0.5212062615951574
130,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-3/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,36.96989867396298,0.000999000999000999,36.97068639781776,0.5079032452510965
131,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-28/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.167241784963075,0.012987012987012988,38.15740623469173,0.4952756835663479
132,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-67/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.519177347700456,0.3006993006993007,38.51692736379129,0.5018022103546258
133,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-22/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.685877585463636,0.06593406593406594,38.6793193954998,0.5212924876045371
134,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-45/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.247411369801675,0.03796203796203796,38.24302101788111,0.5027902805170115
135,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-33/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.482589716810786,0.4165834165834166,38.473199952125476,0.5293603073435946
136,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-26/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.46942160730013,0.36563436563436563,38.45646461159392,0.5121147937010271
137,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-59/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.47365484947588,0.3916083916083916,38.46710308390852,0.5032042658906022
138,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-50/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.39629492186745,0.18181818181818182,38.391146569415824,0.5314884168463507
139,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-35/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.38839464562101,0.14985014985014986,38.38110367852816,0.5220106641546813
140,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-4/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.61985783312013,0.13186813186813187,38.61201676381622,0.5090943436424098
141,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-48/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.50846457608083,0.3276723276723277,38.49962602775383,0.504215032315166
142,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-17/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.58753465793644,0.18281718281718282,38.58224961939332,0.511959061906726
143,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-42/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.348625705514294,0.12487512487512488,38.340796610568866,0.5310633874686275
144,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-71/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.61348155576317,0.13986013986013987,38.603796463745894,0.5210607969939112
145,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-74/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.345517894461295,0.12887112887112886,38.343629095276725,0.512320553041647
146,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-47/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.402308402395036,0.1928071928071928,38.40020268699486,0.5159609975392492
147,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-53/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.421616207398,0.22577422577422576,38.41425993777114,0.5284243038247389
148,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-18/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.54160863618224,0.23576423576423577,38.53377055780436,0.5207161570351104
149,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-37/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.36572996174205,0.13886113886113885,38.35861331175735,0.5261918588610186
150,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-58/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.16821762988917,0.012987012987012988,38.15983611697428,0.5130229919956584
151,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-12/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.47280886370039,0.37362637362637363,38.46869084520855,0.5245561204772926
152,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-38/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.41725080640777,0.2137862137862138,38.41564011893596,0.5106371402638601
153,Baseline: results/rethinking/evaluation_logs/model-save-dir-25/clean.result,results/rethinking/evaluation_logs/model-save-dir-36/clean.result,38.48460672807191,,38.477759935404855,0.4853375039793626,38.4478584902559,0.2957042957042957,38.44286975479361,0.5091991939957232
154,Baseline: results/rethinking/evaluation_logs/model-save-dir-27/clean.result,results/rethinking/evaluation_logs/model-save-dir-7/clean.result,38.344823253102426,,38.34330002437365,0.4925578898682623,38.27443641579226,0.2047952047952048,38.265092321319884,0.5004058338012065
155,Baseline: results/rethinking/evaluation_logs/model-save-dir-27/clean.result,results/rethinking/evaluation_logs/model-save-dir-15/clean.result,38.344823253102426,,38.34330002437365,0.4925578898682623,38.47643772439564,0.12687312687312688,38.4710432782215,0.5010688572483204
156,Baseline: results/rethinking/evaluation_logs/model-save-dir-27/clean.result,results/rethinking/evaluation_logs/model-save-dir-57/clean.result,38.344823253102426,,38.34330002437365,0.4925578898682623,38.354687127182615,0.3786213786213786,38.348801588148284,0.5038409707909608
157,Baseline: results/rethinking/evaluation_logs/model-save-dir-27/clean.result,results/rethinking/evaluation_logs/model-save-dir-23/clean.result,38.344823253102426,,38.34330002437365,0.4925578898682623,38.68010579416809,0.004995004995004995,38.67236385149872,0.524798638931685
158,Baseline: results/rethinking/evaluation_logs/model-save-dir-27/clean.result,results/rethinking/evaluation_logs/model-save-dir-65/clean.result,38.344823253102426,,38.34330002437365,0.4925578898682623,38.1969605435807,0.11388611388611389,38.187347328285476,0.5039151424350976
159,Baseline: results/rethinking/evaluation_logs/model-save-dir-27/clean.result,results/rethinking/evaluation_logs/model-save-dir-21/clean.result,38.344823253102426,,38.34330002437365,0.4925578898682623,38.3727103634763,0.3166833166833167,38.36435434925997,0.5235983741743944
160,Baseline: results/rethinking/evaluation_logs/model-save-dir-27/clean.result,results/rethinking/evaluation_logs/model-save-dir-70/clean.result,38.344823253102426,,38.34330002437365,0.4925578898682623,38.39434933470167,0.2627372627372627,38.38938626651549,0.5285535462379514
161,Baseline: results/rethinking/evaluation_logs/model-save-dir-27/clean.result,results/rethinking/evaluation_logs/model-save-dir-80/clean.result,38.344823253102426,,38.34330002437365,0.4925578898682623,38.544922111967466,0.058941058941058944,38.53574572423869,0.5099429353110807
162,Baseline: results/rethinking/evaluation_logs/model-save-dir-27/clean.result,results/rethinking/evaluation_logs/model-save-dir-55/clean.result,38.344823253102426,,38.34330002437365,0.4925578898682623,38.423128461277166,0.2057942057942058,38.41868658031148,0.5146032340631912
163,Baseline: results/rethinking/evaluation_logs/model-save-dir-27/clean.result,results/rethinking/evaluation_logs/model-save-dir-11/clean.result,38.344823253102426,,38.34330002437365,0.4925578898682623,38.279079323288414,0.21178821178821178,38.27778963538787,0.5043848779169444
